state_in_path,x,y,sr,sf,tp,v,e
29,509,250,10,12,-100,0.9851766,0.0149343413286999
30,520,250,10,12,-100,0.9851766,0.0149343413286999
31,531,250,10,12,-100,0.9851766,0.0149343413286999
32,542,250,10,12,-100,0.9851766,0.0149343413286999
33,553,250,10,12,-100,0.9851766,0.0149343413286999
34,564,250,10,12,-100,0.9851766,0.0149343413286999
35,575,250,10,12,-100,0.9851766,0.0149343413286999
36,586,250,10,12,-100,0.9851766,0.0149343413286999
37,597,250,10,12,-100,0.9851766,0.0149343413286999
38,608,250,10,12,-100,0.9851766,0.0149343413286999
39,619,250,10,12,-100,0.9851766,0.0149343413286999
40,630,250,10,12,-100,0.9851766,0.0149343413286999
41,641,250,10,12,-100,0.9851766,0.0149343413286999
42,652,250,10,12,-100,0.9851766,0.0149343413286999
43,663,250,10,12,-100,0.9851766,0.0149343413286999
44,674,250,10,12,-100,0.9851766,0.0149343413286999
45,685,250,10,12,-100,0.9851766,0.0149343413286999
46,696,250,10,12,-100,0.9851766,0.0149343413286999
47,707,250,10,12,-100,0.9851766,0.0149343413286999
48,718,250,10,12,-100,0.9851766,0.0149343413286999
49,729,250,10,12,-100,0.9851766,0.0149343413286999
50,740,250,10,12,-100,0.9851766,0.0149343413286999
51,751,250,10,12,-100,0.9851766,0.0149343413286999
52,762,250,10,12,-100,0.9851766,0.0149343413286999
53,773,250,10,12,-100,0.9851766,0.0149343413286999
54,784,250,10,12,-100,0.9851766,0.0149343413286999
55,795,250,10,12,-100,0.9851766,0.0149343413286999
56,806,250,10,12,-100,0.9851766,0.0149343413286999
57,817,250,10,12,-100,0.9851766,0.0149343413286999
58,828,250,10,12,-100,0.9851766,0.0149343413286999
59,839,250,10,12,-100,0.9851766,0.0149343413286999
60,850,250,10,12,-100,0.9851766,0.0149343413286999
61,861,250,10,12,-100,0.9851766,0.0149343413286999
62,872,250,10,12,-100,0.9851766,0.0149343413286999
63,883,250,10,12,-100,0.9851766,0.0149343413286999
64,894,250,10,12,-100,0.9851766,0.0149343413286999
65,905,250,10,12,-100,0.9851766,0.0149343413286999
66,916,250,10,12,-100,0.9851766,0.0149343413286999
67,927,250,10,12,-100,0.9851766,0.0149343413286999
68,938,250,10,12,-100,0.9851766,0.0149343413286999
69,949,250,10,12,-100,0.9851766,0.0149343413286999
70,960,250,10,12,-100,0.9851766,0.0149343413286999
71,971,250,10,12,-100,0.9851766,0.0149343413286999
72,982,250,10,12,-100,0.9851766,0.0149343413286999
73,993,250,10,12,-100,0.9851766,0.0149343413286999
74,1004,250,10,12,-100,0.9851766,0.0149343413286999
75,1015,250,10,12,-100,0.9851766,0.0149343413286999
76,1026,250,10,12,-100,0.9851766,0.0149343413286999
77,1037,250,10,12,-100,0.9851766,0.0149343413286999
78,1048,250,10,12,-100,0.9851766,0.0149343413286999
79,1059,250,10,12,-100,0.9851766,0.0149343413286999
80,1070,250,10,12,-100,0.9851766,0.0149343413286999
81,1081,250,10,12,-100,0.9851766,0.0149343413286999
82,1092,250,10,12,-100,0.9851766,0.0149343413286999
83,1103,250,10,12,-100,0.9851766,0.0149343413286999
84,1114,250,10,12,-100,0.9851766,0.0149343413286999
85,1125,250,10,12,-100,0.9851766,0.0149343413286999
86,1136,250,10,12,-100,0.9851766,0.0149343413286999
87,1147,250,10,12,-100,0.9851766,0.0149343413286999
88,1158,250,10,12,-100,0.9851766,0.0149343413286999
89,1169,250,10,12,-100,0.9851766,0.0149343413286999
90,1180,250,10,12,-100,0.9851766,0.0149343413286999
91,1191,250,10,12,-100,0.9851766,0.0149343413286999
92,1202,250,10,12,-100,0.9851766,0.0149343413286999
93,1213,250,10,12,-100,0.9851766,0.0149343413286999
94,1224,250,10,12,-100,0.9851766,0.0149343413286999
95,1235,250,10,12,-100,0.9851766,0.0149343413286999
96,1246,250,10,12,-100,0.9851766,0.0149343413286999
97,1257,250,10,12,-100,0.9851766,0.0149343413286999
98,1268,250,10,12,-100,0.9851766,0.0149343413286999
99,1279,250,10,12,-100,0.9851766,0.0149343413286999
100,1290,250,10,12,-100,0.9851766,0.0149343413286999
101,1301,250,10,12,-100,0.9851766,0.0149343413286999
102,1312,250,10,12,-100,0.9851766,0.0149343413286999
103,1323,250,10,12,-100,0.9851766,0.0149343413286999
104,1334,250,10,12,-100,0.9851766,0.0149343413286999
105,1345,250,10,12,-100,0.9851766,0.0149343413286999
106,1356,250,10,12,-100,0.9851766,0.0149343413286999
107,1367,250,10,12,-100,0.9851766,0.0149343413286999
108,1378,250,10,12,-100,0.9851766,0.0149343413286999
109,1389,250,10,12,-100,0.9851766,0.0149343413286999
110,1400,250,10,12,-100,0.9851766,0.0149343413286999
111,1411,250,10,12,-100,0.9851766,0.0149343413286999
112,1422,250,10,12,-100,0.9851766,0.0149343413286999
113,1433,250,10,12,-100,0.9851766,0.0149343413286999
114,1444,250,10,12,-100,0.9851766,0.0149343413286999
115,1455,250,10,12,-100,0.9851766,0.0149343413286999
116,1466,250,10,12,-100,0.9851766,0.0149343413286999
117,1477,250,10,12,-100,0.9851766,0.0149343413286999
118,1488,250,10,12,-100,0.9851766,0.0149343413286999
119,1499,250,10,12,-100,0.9851766,0.0149343413286999
120,1510,250,10,12,-100,0.9851766,0.0149343413286999
121,1521,250,10,12,-100,0.9851766,0.0149343413286999
122,1532,250,10,12,-100,0.9851766,0.0149343413286999
123,1543,250,10,12,-100,0.9851766,0.0149343413286999
124,1554,250,10,12,-100,0.9851766,0.0149343413286999
125,1565,250,10,12,-100,0.9851766,0.0149343413286999
126,1576,250,10,12,-100,0.9851766,0.0149343413286999
127,1587,250,10,12,-100,0.9851766,0.0149343413286999
128,1598,250,10,12,-100,0.9851766,0.0149343413286999
129,1609,250,10,12,-100,0.9851766,0.0149343413286999
130,1620,250,10,12,-100,0.9851766,0.0149343413286999
131,1631,250,10,12,-100,0.9851766,0.0149343413286999
132,1642,250,10,12,-100,0.9851766,0.0149343413286999
133,1653,250,10,12,-100,0.9851766,0.0149343413286999
134,1664,250,10,12,-100,0.9851766,0.0149343413286999
135,1675,250,10,12,-100,0.9851766,0.0149343413286999
136,1686,250,10,12,-100,0.9851766,0.0149343413286999
137,1697,250,10,12,-100,0.9851766,0.0149343413286999
138,1708,250,10,12,-100,0.9851766,0.0149343413286999
139,1719,250,10,12,-100,0.9851766,0.0149343413286999
140,1730,250,10,12,-100,0.9851766,0.0149343413286999
141,1741,250,10,12,-100,0.9851766,0.0149343413286999
142,1752,250,10,12,-100,0.9851766,0.0149343413286999
143,1763,250,10,12,-100,0.9851766,0.0149343413286999
144,1774,250,10,12,-100,0.9851766,0.0149343413286999
145,1785,250,10,12,-100,0.9851766,0.0149343413286999
146,1796,250,10,12,-100,0.9851766,0.0149343413286999
147,1807,250,10,12,-100,0.9851766,0.0149343413286999
148,1818,250,10,12,-100,0.9851766,0.0149343413286999
149,1829,250,10,12,-100,0.9851766,0.0149343413286999
150,1840,250,10,12,-100,0.9851766,0.0149343413286999
151,1851,250,10,12,-100,0.9851766,0.0149343413286999
152,1862,250,10,12,-100,0.9851766,0.0149343413286999
153,1873,250,10,12,-100,0.9851766,0.0149343413286999
154,1884,250,10,12,-100,0.9851766,0.0149343413286999
155,1895,250,10,12,-100,0.9851766,0.0149343413286999
156,1906,250,10,12,-100,0.9851766,0.0149343413286999
157,1917,250,10,12,-100,0.9851766,0.0149343413286999
158,1928,250,10,12,-100,0.9851766,0.0149343413286999
159,1939,250,10,12,-100,0.9851766,0.0149343413286999
160,1950,250,10,12,-100,0.9851766,0.0149343413286999
161,1961,250,10,12,-100,0.9851766,0.0149343413286999
162,1972,250,10,12,-100,0.9851766,0.0149343413286999
163,1983,250,10,12,-100,0.9851766,0.0149343413286999
164,1994,250,10,12,-100,0.9851766,0.0149343413286999
165,2005,250,10,12,-100,0.9851766,0.0149343413286999
166,2016,250,10,12,-100,0.9851766,0.0149343413286999
167,2027,250,10,12,-100,0.9851766,0.0149343413286999
168,2038,250,10,12,-100,0.9851766,0.0149343413286999
169,2049,250,10,12,-100,0.9851766,0.0149343413286999
170,2060,250,10,12,-100,0.9851766,0.0149343413286999
171,2071,250,10,12,-100,0.9851766,0.0149343413286999
172,2082,250,10,12,-100,0.9851766,0.0149343413286999
173,2093,250,10,12,-100,0.9851766,0.0149343413286999
174,2104,250,10,12,-100,0.9851766,0.0149343413286999
175,2115,250,10,12,-100,0.9851766,0.0149343413286999
176,2126,250,10,12,-100,0.9851766,0.0149343413286999
177,2137,250,10,12,-100,0.9851766,0.0149343413286999
178,2148,250,10,12,-100,0.9851766,0.0149343413286999
179,2159,250,10,12,-100,0.9851766,0.0149343413286999
180,2170,250,10,12,-100,0.9851766,0.0149343413286999
181,2181,250,10,12,-100,0.9851766,0.0149343413286999
182,2192,250,10,12,-100,0.9851766,0.0149343413286999
183,2203,250,10,12,-100,0.9851766,0.0149343413286999
184,2214,250,10,12,-100,0.9851766,0.0149343413286999
185,2225,250,10,12,-100,0.9851766,0.0149343413286999
186,2236,250,10,12,-100,0.9851766,0.0149343413286999
187,2247,250,10,12,-100,0.9851766,0.0149343413286999
188,2258,250,10,12,-100,0.9851766,0.0149343413286999
189,2269,250,10,12,-100,0.9851766,0.0149343413286999
190,2280,250,10,12,-100,0.9851766,0.0149343413286999
191,2291,250,10,12,-100,0.9851766,0.0149343413286999
192,2302,250,10,12,-100,0.9851766,0.0149343413286999
193,2313,250,10,12,-100,0.9851766,0.0149343413286999
194,2324,250,10,12,-100,0.9851766,0.0149343413286999
195,2335,250,10,12,-100,0.9851766,0.0149343413286999
196,2346,250,10,12,-100,0.9851766,0.0149343413286999
197,2357,250,10,12,-100,0.9851766,0.0149343413286999
198,2368,250,10,12,-100,0.9851766,0.0149343413286999
199,2379,250,10,12,-100,0.9851766,0.0149343413286999
200,2390,250,10,12,-100,0.9851766,0.0149343413286999
201,2401,250,10,12,-100,0.9851766,0.0149343413286999
202,2412,250,10,12,-100,0.9851766,0.0149343413286999
203,2423,250,10,12,-100,0.9851766,0.0149343413286999
204,2434,250,10,12,-100,0.9851766,0.0149343413286999
205,2445,250,10,12,-100,0.9917648,0.008269312858114768
0,200,250,10,12,-100,0.9851766,0.0149343413286999
1,211,250,10,12,-100,0.9851766,0.0149343413286999
2,222,250,10,12,-100,0.9851766,0.0149343413286999
3,233,250,10,12,-100,0.9851766,0.0149343413286999
4,244,250,10,12,-100,0.9851766,0.0149343413286999
5,255,250,10,12,-100,0.9851766,0.0149343413286999
6,266,250,10,12,-100,0.9851766,0.0149343413286999
7,277,250,10,12,-100,0.9851766,0.0149343413286999
8,288,250,10,12,-100,0.9851766,0.0149343413286999
9,299,250,10,12,-100,0.9851766,0.0149343413286999
10,310,250,10,12,-100,0.9851766,0.0149343413286999
11,321,250,10,12,-100,0.9851766,0.0149343413286999
12,332,250,10,12,-100,0.9851766,0.0149343413286999
13,343,250,10,12,-100,0.9851766,0.0149343413286999
14,354,250,10,12,-100,0.9851766,0.0149343413286999
15,365,250,10,12,-100,0.9851766,0.0149343413286999
16,376,250,10,12,-100,0.9851766,0.0149343413286999
17,387,250,10,12,-100,0.9851766,0.0149343413286999
18,398,250,10,12,-100,0.9851766,0.0149343413286999
19,409,250,10,12,-100,0.9851766,0.0149343413286999
20,420,250,10,12,-100,0.9851766,0.0149343413286999
21,431,250,10,12,-100,0.9851766,0.0149343413286999
22,442,250,10,12,-100,0.9851766,0.0149343413286999
23,453,250,10,12,-100,0.9851766,0.0149343413286999
24,464,250,10,12,-100,0.9851766,0.0149343413286999
25,475,250,10,12,-100,0.9851766,0.0149343413286999
26,486,250,10,12,-100,0.9851766,0.0149343413286999
27,497,250,10,12,-100,0.9851766,0.0149343413286999
28,508,250,10,12,-100,0.9851766,0.0149343413286999
29,519,250,10,12,-100,0.9851766,0.0149343413286999
30,530,250,10,12,-100,0.9851766,0.0149343413286999
31,541,250,10,12,-100,0.9851766,0.0149343413286999
32,552,250,10,12,-100,0.9851766,0.0149343413286999
33,563,250,10,12,-100,0.9851766,0.0149343413286999
34,574,250,10,12,-100,0.9851766,0.0149343413286999
35,585,250,10,12,-100,0.9851766,0.0149343413286999
36,596,250,10,12,-100,0.9851766,0.0149343413286999
37,607,250,10,12,-100,0.9851766,0.0149343413286999
38,618,250,10,12,-100,0.9851766,0.0149343413286999
39,629,250,10,12,-100,0.9851766,0.0149343413286999
40,640,250,10,12,-100,0.9851766,0.0149343413286999
41,651,250,10,12,-100,0.9851766,0.0149343413286999
42,662,250,10,12,-100,0.9851766,0.0149343413286999
43,673,250,10,12,-100,0.9851766,0.0149343413286999
44,684,250,10,12,-100,0.9851766,0.0149343413286999
45,695,250,10,12,-100,0.9851766,0.0149343413286999
46,706,250,10,12,-100,0.9851766,0.0149343413286999
47,717,250,10,12,-100,0.9851766,0.0149343413286999
48,728,250,10,12,-100,0.9851766,0.0149343413286999
49,739,250,10,12,-100,0.9851766,0.0149343413286999
50,750,250,10,12,-100,0.9851766,0.0149343413286999
51,761,250,10,12,-100,0.9851766,0.0149343413286999
52,772,250,10,12,-100,0.9851766,0.0149343413286999
53,783,250,10,12,-100,0.9851766,0.0149343413286999
54,794,250,10,12,-100,0.9851766,0.0149343413286999
55,805,250,10,12,-100,0.9851766,0.0149343413286999
56,816,250,10,12,-100,0.9851766,0.0149343413286999
57,827,250,10,12,-100,0.9851766,0.0149343413286999
58,838,250,10,12,-100,0.9851766,0.0149343413286999
59,849,250,10,12,-100,0.9851766,0.0149343413286999
60,860,250,10,12,-100,0.9851766,0.0149343413286999
61,871,250,10,12,-100,0.9851766,0.0149343413286999
62,882,250,10,12,-100,0.9851766,0.0149343413286999
63,893,250,10,12,-100,0.9851766,0.0149343413286999
64,904,250,10,12,-100,0.9851766,0.0149343413286999
65,915,250,10,12,-100,0.9851766,0.0149343413286999
66,926,250,10,12,-100,0.9851766,0.0149343413286999
67,937,250,10,12,-100,0.9851766,0.0149343413286999
68,948,250,10,12,-100,0.9851766,0.0149343413286999
69,959,250,10,12,-100,0.9851766,0.0149343413286999
70,970,250,10,12,-100,0.9851766,0.0149343413286999
71,981,250,10,12,-100,0.9851766,0.0149343413286999
72,992,250,10,12,-100,0.9851766,0.0149343413286999
73,1003,250,10,12,-100,0.9851766,0.0149343413286999
74,1014,250,10,12,-100,0.9851766,0.0149343413286999
75,1025,250,10,12,-100,0.9851766,0.0149343413286999
76,1036,250,10,12,-100,0.9851766,0.0149343413286999
77,1047,250,10,12,-100,0.9851766,0.0149343413286999
78,1058,250,10,12,-100,0.9851766,0.0149343413286999
79,1069,250,10,12,-100,0.9851766,0.0149343413286999
80,1080,250,10,12,-100,0.9851766,0.0149343413286999
81,1091,250,10,12,-100,0.9851766,0.0149343413286999
82,1102,250,10,12,-100,0.9851766,0.0149343413286999
83,1113,250,10,12,-100,0.9851766,0.0149343413286999
84,1124,250,10,12,-100,0.9851766,0.0149343413286999
85,1135,250,10,12,-100,0.9851766,0.0149343413286999
86,1146,250,10,12,-100,0.9851766,0.0149343413286999
87,1157,250,10,12,-100,0.9851766,0.0149343413286999
88,1168,250,10,12,-100,0.9851766,0.0149343413286999
89,1179,250,10,12,-100,0.9851766,0.0149343413286999
90,1190,250,10,12,-100,0.9851766,0.0149343413286999
91,1201,250,10,12,-100,0.9851766,0.0149343413286999
92,1212,250,10,12,-100,0.9851766,0.0149343413286999
93,1223,250,10,12,-100,0.9851766,0.0149343413286999
94,1234,250,10,12,-100,0.9851766,0.0149343413286999
95,1245,250,10,12,-100,0.9851766,0.0149343413286999
96,1256,250,10,12,-100,0.9851766,0.0149343413286999
97,1267,250,10,12,-100,0.9851766,0.0149343413286999
98,1278,250,10,12,-100,0.9851766,0.0149343413286999
99,1289,250,10,12,-100,0.9851766,0.0149343413286999
100,1300,250,10,12,-100,0.9851766,0.0149343413286999
101,1311,250,10,12,-100,0.9851766,0.0149343413286999
102,1322,250,10,12,-100,0.9851766,0.0149343413286999
103,1333,250,10,12,-100,0.9851766,0.0149343413286999
104,1344,250,10,12,-100,0.9851766,0.0149343413286999
105,1355,250,10,12,-100,0.9851766,0.0149343413286999
106,1366,250,10,12,-100,0.9851766,0.0149343413286999
107,1377,250,10,12,-100,0.9851766,0.0149343413286999
108,1388,250,10,12,-100,0.9851766,0.0149343413286999
109,1399,250,10,12,-100,0.9851766,0.0149343413286999
110,1410,250,10,12,-100,0.9851766,0.0149343413286999
111,1421,250,10,12,-100,0.9851766,0.0149343413286999
112,1432,250,10,12,-100,0.9851766,0.0149343413286999
113,1443,250,10,12,-100,0.9851766,0.0149343413286999
114,1454,250,10,12,-100,0.9851766,0.0149343413286999
115,1465,250,10,12,-100,0.9851766,0.0149343413286999
116,1476,250,10,12,-100,0.9851766,0.0149343413286999
117,1487,250,10,12,-100,0.9851766,0.0149343413286999
118,1498,250,10,12,-100,0.9851766,0.0149343413286999
119,1509,250,10,12,-100,0.9851766,0.0149343413286999
120,1520,250,10,12,-100,0.9851766,0.0149343413286999
121,1531,250,10,12,-100,0.9851766,0.0149343413286999
122,1542,250,10,12,-100,0.9851766,0.0149343413286999
123,1553,250,10,12,-100,0.9851766,0.0149343413286999
124,1564,250,10,12,-100,0.9851766,0.0149343413286999
125,1575,250,10,12,-100,0.9851766,0.0149343413286999
126,1586,250,10,12,-100,0.9851766,0.0149343413286999
127,1597,250,10,12,-100,0.9851766,0.0149343413286999
128,1608,250,10,12,-100,0.9851766,0.0149343413286999
129,1619,250,10,12,-100,0.9851766,0.0149343413286999
130,1630,250,10,12,-100,0.9851766,0.0149343413286999
131,1641,250,10,12,-100,0.9851766,0.0149343413286999
132,1652,250,10,12,-100,0.9851766,0.0149343413286999
133,1663,250,10,12,-100,0.9851766,0.0149343413286999
134,1674,250,10,12,-100,0.9851766,0.0149343413286999
135,1685,250,10,12,-100,0.9851766,0.0149343413286999
136,1696,250,10,12,-100,0.9851766,0.0149343413286999
137,1707,250,10,12,-100,0.9851766,0.0149343413286999
138,1718,250,10,12,-100,0.9851766,0.0149343413286999
139,1729,250,10,12,-100,0.9851766,0.0149343413286999
140,1740,250,10,12,-100,0.9851766,0.0149343413286999
141,1751,250,10,12,-100,0.9851766,0.0149343413286999
142,1762,250,10,12,-100,0.9851766,0.0149343413286999
143,1773,250,10,12,-100,0.9851766,0.0149343413286999
144,1784,250,10,12,-100,0.9851766,0.0149343413286999
145,1795,250,10,12,-100,0.9851766,0.0149343413286999
146,1806,250,10,12,-100,0.9851766,0.0149343413286999
147,1817,250,10,12,-100,0.9851766,0.0149343413286999
148,1828,250,10,12,-100,0.9851766,0.0149343413286999
149,1839,250,10,12,-100,0.9851766,0.0149343413286999
150,1850,250,10,12,-100,0.9851766,0.0149343413286999
151,1861,250,10,12,-100,0.9851766,0.0149343413286999
152,1872,250,10,12,-100,0.9851766,0.0149343413286999
153,1883,250,10,12,-100,0.9851766,0.0149343413286999
154,1894,250,10,12,-100,0.9851766,0.0149343413286999
155,1905,250,10,12,-100,0.9851766,0.0149343413286999
156,1916,250,10,12,-100,0.9851766,0.0149343413286999
157,1927,250,10,12,-100,0.9851766,0.0149343413286999
158,1938,250,10,12,-100,0.9851766,0.0149343413286999
159,1949,250,10,12,-100,0.9851766,0.0149343413286999
160,1960,250,10,12,-100,0.9851766,0.0149343413286999
161,1971,250,10,12,-100,0.9851766,0.0149343413286999
162,1982,250,10,12,-100,0.9851766,0.0149343413286999
163,1993,250,10,12,-100,0.9851766,0.0149343413286999
164,2004,250,10,12,-100,0.9851766,0.0149343413286999
165,2015,250,10,12,-100,0.9851766,0.0149343413286999
166,2026,250,10,12,-100,0.9851766,0.0149343413286999
167,2037,250,10,12,-100,0.9851766,0.0149343413286999
168,2048,250,10,12,-100,0.9851766,0.0149343413286999
169,2059,250,10,12,-100,0.9851766,0.0149343413286999
170,2070,250,10,12,-100,0.9851766,0.0149343413286999
171,2081,250,10,12,-100,0.9851766,0.0149343413286999
172,2092,250,10,12,-100,0.9851766,0.0149343413286999
173,2103,250,10,12,-100,0.9851766,0.0149343413286999
174,2114,250,10,12,-100,0.9851766,0.0149343413286999
175,2125,250,10,12,-100,0.9851766,0.0149343413286999
176,2136,250,10,12,-100,0.9851766,0.0149343413286999
177,2147,250,10,12,-100,0.9851766,0.0149343413286999
178,2158,250,10,12,-100,0.9851766,0.0149343413286999
179,2169,250,10,12,-100,0.9851766,0.0149343413286999
180,2180,250,10,12,-100,0.9851766,0.0149343413286999
181,2191,250,10,12,-100,0.9851766,0.0149343413286999
182,2202,250,10,12,-100,0.9851766,0.0149343413286999
183,2213,250,10,12,-100,0.9851766,0.0149343413286999
184,2224,250,10,12,-100,0.9851766,0.0149343413286999
185,2235,250,10,12,-100,0.9851766,0.0149343413286999
186,2246,250,10,12,-100,0.9851766,0.0149343413286999
187,2257,250,10,12,-100,0.9851766,0.0149343413286999
188,2268,250,10,12,-100,0.9851766,0.0149343413286999
189,2279,250,10,12,-100,0.9851766,0.0149343413286999
190,2290,250,10,12,-100,0.9851766,0.0149343413286999
191,2301,250,10,12,-100,0.9851766,0.0149343413286999
192,2312,250,10,12,-100,0.9851766,0.0149343413286999
193,2323,250,10,12,-100,0.9851766,0.0149343413286999
194,2334,250,10,12,-100,0.9851766,0.0149343413286999
195,2345,250,10,12,-100,0.9851766,0.0149343413286999
196,2356,250,10,12,-100,0.9851766,0.0149343413286999
197,2367,250,10,12,-100,0.9851766,0.0149343413286999
